0.599,0.822
0.567347875,0.809046833
0.552511211,0.796020033
0.506857312,0.777233736
0.481638848,0.774367308
0.457226157,0.759907294
0.441624352,0.749784219
0.473088863,0.762784378
0.422959403,0.739666471
0.408526873,0.729543396
0.365417807,0.712222281
0.321094804,0.684767436
0.291972391,0.661638873
0.265426168,0.635611913
0.247773026,0.622611753
0.196352479,0.574932069
0.221518491,0.599493846
