4.264999999999999680e+00,0.000000000000000000e+00,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,7.402707985869805274e-01,0.000000000000000000e+00
4.270999999999999908e+00,2.000000000000000000e+02,8.542000000000000703e-01,1.271200000000000108e+00,-1.200000000000089884e-03,-9.448818897638503345e-04,-4.724409448819251537e-06,7.395719904070683359e-01,5.555555555555555247e-02
4.270999999999999908e+00,4.000000000000000000e+02,8.542000000000000703e-01,1.271200000000000108e+00,-1.200000000000089884e-03,-9.448818897638503345e-04,-2.362204724409625769e-06,7.395719904070683359e-01,1.111111111111111049e-01
4.270999999999999908e+00,6.000000000000000000e+02,8.542000000000000703e-01,1.271200000000000108e+00,-1.200000000000089884e-03,-9.448818897638503345e-04,-1.574803149606417179e-06,7.395719904070683359e-01,1.666666666666666574e-01
4.264999999999999680e+00,8.000000000000000000e+02,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,2.222222222222222099e-01
4.264999999999999680e+00,1.000000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,2.777777777777777901e-01
4.269999999999999574e+00,1.200000000000000000e+03,8.539999999999999813e-01,1.270999999999999908e+00,-9.999999999998898659e-04,-7.874015748030628592e-04,-6.561679790025523813e-07,7.396883668020970415e-01,3.333333333333333148e-01
4.264000000000000234e+00,1.400000000000000000e+03,8.528000000000001135e-01,1.269800000000000040e+00,1.999999999999779732e-04,1.574803149606125664e-04,1.124859392575803991e-07,7.403873950271421256e-01,3.888888888888888951e-01
4.264999999999999680e+00,1.600000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,4.444444444444444198e-01
4.269999999999999574e+00,1.800000000000000000e+03,8.539999999999999813e-01,1.270999999999999908e+00,-9.999999999998898659e-04,-7.874015748030628592e-04,-4.374453193350349385e-07,7.396883668020970415e-01,5.000000000000000000e-01
4.269000000000000128e+00,2.000000000000000000e+03,8.538000000000001144e-01,1.270800000000000152e+00,-8.000000000001339373e-04,-6.299212598426251475e-04,-3.149606299213125632e-07,7.398047798280336096e-01,5.555555555555555802e-01
4.264999999999999680e+00,2.200000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,6.111111111111111605e-01
4.270999999999999908e+00,2.400000000000000000e+03,8.542000000000000703e-01,1.271200000000000108e+00,-1.200000000000089884e-03,-9.448818897638503345e-04,-3.937007874016042948e-07,7.395719904070683359e-01,6.666666666666666297e-01
4.270999999999999908e+00,2.600000000000000000e+03,8.542000000000000703e-01,1.271200000000000108e+00,-1.200000000000089884e-03,-9.448818897638503345e-04,-3.634161114476347662e-07,7.395719904070683359e-01,7.222222222222222099e-01
4.264000000000000234e+00,2.800000000000000000e+03,8.528000000000001135e-01,1.269800000000000040e+00,1.999999999999779732e-04,1.574803149606125664e-04,5.624296962879019957e-08,7.403873950271421256e-01,7.777777777777777901e-01
4.266000000000000014e+00,3.000000000000000000e+03,8.532000000000000695e-01,1.270199999999999996e+00,-1.999999999999779732e-04,-1.574803149606125664e-04,-5.249343832020418891e-08,7.401542388643246317e-01,8.333333333333333703e-01
4.269000000000000128e+00,3.200000000000000000e+03,8.538000000000001144e-01,1.270800000000000152e+00,-8.000000000001339373e-04,-6.299212598426251475e-04,-1.968503937008203586e-07,7.398047798280336096e-01,8.888888888888888395e-01
4.264999999999999680e+00,3.400000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,9.444444444444444198e-01
4.270999999999999908e+00,3.600000000000000000e+03,8.542000000000000703e-01,1.271200000000000108e+00,-1.200000000000089884e-03,-9.448818897638503345e-04,-2.624671916010695298e-07,7.395719904070683359e-01,1.000000000000000000e+00
4.264000000000000234e+00,3.800000000000000000e+03,8.528000000000001135e-01,1.269800000000000040e+00,1.999999999999779732e-04,1.574803149606125664e-04,4.144218814752962283e-08,7.403873950271421256e-01,1.055555555555555580e+00
4.267999999999999794e+00,4.000000000000000000e+03,8.536000000000000254e-01,1.270599999999999952e+00,-5.999999999999339195e-04,-4.724409448818377264e-04,-1.181102362204594350e-07,7.399212295021763142e-01,1.111111111111111160e+00
4.264999999999999680e+00,4.200000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.166666666666666741e+00
4.259999999999999787e+00,4.400000000000000000e+03,8.519999999999999796e-01,1.269000000000000128e+00,9.999999999998898659e-04,7.874015748030628592e-04,1.789549033643324772e-07,7.408541483100592462e-01,1.222222222222222321e+00
4.264999999999999680e+00,4.600000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.277777777777777679e+00
4.264999999999999680e+00,4.800000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.333333333333333259e+00
4.261000000000000121e+00,5.000000000000000000e+03,8.522000000000000686e-01,1.269200000000000106e+00,7.999999999999118927e-04,6.299212598424502657e-04,1.259842519684900428e-07,7.407374048262411748e-01,1.388888888888888840e+00
4.266000000000000014e+00,5.200000000000000000e+03,8.532000000000000695e-01,1.270199999999999996e+00,-1.999999999999779732e-04,-1.574803149606125664e-04,-3.028467595396395667e-08,7.401542388643246317e-01,1.444444444444444420e+00
4.264999999999999680e+00,5.400000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.500000000000000000e+00
4.266000000000000014e+00,5.600000000000000000e+03,8.532000000000000695e-01,1.270199999999999996e+00,-1.999999999999779732e-04,-1.574803149606125664e-04,-2.812148481439509978e-08,7.401542388643246317e-01,1.555555555555555580e+00
4.259999999999999787e+00,5.800000000000000000e+03,8.519999999999999796e-01,1.269000000000000128e+00,9.999999999998898659e-04,7.874015748030628592e-04,1.357588922074246279e-07,7.408541483100592462e-01,1.611111111111111160e+00
4.264999999999999680e+00,6.000000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.666666666666666741e+00
4.264999999999999680e+00,6.200000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.722222222222222321e+00
4.264999999999999680e+00,6.400000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.777777777777777679e+00
4.264999999999999680e+00,6.600000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.833333333333333259e+00
4.264999999999999680e+00,6.800000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.888888888888888840e+00
4.264999999999999680e+00,7.000000000000000000e+03,8.529999999999999805e-01,1.270000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402707985869805274e-01,1.944444444444444420e+00
4.266000000000000014e+00,7.200000000000000000e+03,8.532000000000000695e-01,1.270199999999999996e+00,-1.999999999999779732e-04,-1.574803149606125664e-04,-2.187226596675174428e-08,7.401542388643246317e-01,2.000000000000000000e+00
4.262999999999999901e+00,7.400000000000000000e+03,8.526000000000000245e-01,1.269600000000000062e+00,3.999999999999559464e-04,3.149606299212251328e-04,4.256224728665204649e-08,7.405040282021622122e-01,2.055555555555555358e+00
