4.568999999999999950e+00,0.000000000000000000e+00,9.138000000000000567e-01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,7.117122524067820422e-01,0.000000000000000000e+00
4.533000000000000362e+00,1.000000000000000000e+03,9.066000000000000725e-01,1.242799999999999905e+00,7.200000000000095213e-03,5.760000000000075823e-03,5.760000000000076142e-06,7.158354646833581247e-01,2.777777777777777901e-01
4.520999999999999908e+00,2.000000000000000000e+03,9.042000000000000037e-01,1.240399999999999947e+00,9.600000000000052935e-03,7.680000000000042695e-03,3.840000000000021680e-06,7.172205058920326781e-01,5.555555555555555802e-01
4.519000000000000128e+00,3.000000000000000000e+03,9.038000000000000478e-01,1.239999999999999991e+00,1.000000000000000888e-02,8.000000000000007105e-03,2.666666666666668946e-06,7.174518673455463347e-01,8.333333333333333703e-01
4.509000000000000341e+00,4.000000000000000000e+03,9.018000000000001570e-01,1.237999999999999989e+00,1.200000000000001066e-02,9.600000000000007833e-03,2.400000000000002009e-06,7.186109172120173083e-01,1.111111111111111160e+00
4.506999999999999673e+00,5.000000000000000000e+03,9.013999999999999790e-01,1.237600000000000033e+00,1.239999999999996660e-02,9.919999999999973977e-03,1.983999999999994896e-06,7.188431767198427691e-01,1.388888888888888840e+00
4.503999999999999559e+00,6.000000000000000000e+03,9.007999999999999341e-01,1.236999999999999877e+00,1.300000000000012257e-02,1.040000000000009840e-02,1.733333333333349701e-06,7.191918476220513501e-01,1.666666666666666741e+00
4.493999999999999773e+00,7.000000000000000000e+03,8.988000000000000433e-01,1.234999999999999876e+00,1.500000000000012434e-02,1.200000000000009913e-02,1.714285714285728456e-06,7.203565307760951830e-01,1.944444444444444420e+00
4.488999999999999879e+00,8.000000000000000000e+03,8.978000000000000425e-01,1.233999999999999986e+00,1.600000000000001421e-02,1.280000000000001102e-02,1.600000000000001410e-06,7.209402880943901470e-01,2.222222222222222321e+00
4.490000000000000213e+00,9.000000000000000000e+03,8.980000000000001315e-01,1.234199999999999964e+00,1.580000000000003624e-02,1.264000000000002968e-02,1.404444444444447844e-06,7.208234609532306880e-01,2.500000000000000000e+00
4.488999999999999879e+00,1.000000000000000000e+04,8.978000000000000425e-01,1.233999999999999986e+00,1.600000000000001421e-02,1.280000000000001102e-02,1.280000000000001086e-06,7.209402880943901470e-01,2.777777777777777679e+00
4.495000000000000107e+00,1.100000000000000000e+04,8.990000000000000213e-01,1.235199999999999854e+00,1.480000000000014637e-02,1.184000000000011779e-02,1.076363636363647118e-06,7.202398927367854586e-01,3.055555555555555358e+00
4.488000000000000433e+00,1.200000000000000000e+04,8.976000000000001755e-01,1.233800000000000008e+00,1.619999999999999218e-02,1.295999999999999409e-02,1.079999999999999612e-06,7.210571531111017451e-01,3.333333333333333481e+00
4.496999999999999886e+00,1.300000000000000000e+04,8.993999999999999773e-01,1.235599999999999810e+00,1.440000000000019043e-02,1.152000000000015165e-02,8.861538461538577702e-07,7.200067299356405215e-01,3.611111111111111160e+00
4.493000000000000327e+00,1.400000000000000000e+04,8.986000000000000654e-01,1.234799999999999898e+00,1.520000000000010232e-02,1.216000000000008220e-02,8.685714285714344130e-07,7.204732065990261392e-01,3.888888888888888840e+00
4.485000000000000320e+00,1.500000000000000000e+04,8.970000000000001306e-01,1.233200000000000074e+00,1.679999999999992610e-02,1.343999999999994158e-02,8.959999999999960589e-07,7.214079755988300757e-01,4.166666666666666963e+00
