5.989999999999999769e-01,8.220000000000000000e+02,8.964013086150490750e-01,5.663507825148406982e+10,1.795886550338789675e+03
5.673478749999999460e-01,8.090468329999999924e+02,8.822757175572518706e-01,5.364238947652455139e+10,1.700989011812676154e+03
5.525112110000000021e-01,7.960200330000000122e+02,8.680698287895310949e-01,5.223959210318402100e+10,1.656506598908676551e+03
5.068573119999999488e-01,7.772337360000000217e+02,8.475831363140676755e-01,4.792304428623853302e+10,1.519629765545361806e+03
4.816388480000000083e-01,7.743673079999999800e+02,8.444572606324972641e-01,4.553865416600107574e+10,1.444021250824488789e+03
4.572261570000000219e-01,7.599072939999999790e+02,8.286884340239912827e-01,4.323044938283863831e+10,1.370828557294477378e+03
4.416243519999999978e-01,7.497842190000000073e+02,8.176490937840785733e-01,4.175530840280625916e+10,1.324052143670923897e+03
4.730888630000000261e-01,7.627843779999999470e+02,8.318259302071973060e-01,4.473025839050189209e+10,1.418387188942855346e+03
4.229594030000000116e-01,7.396664710000000014e+02,8.066155627044711007e-01,3.999054905860766602e+10,1.268091991964981617e+03
