2.642456550000000237e-01,7.346703780000000279e+02,8.011672606324973245e-01,1.132619908403669739e+10,3.591514169215087122e+02
2.898393309999999778e-01,7.548404319999999643e+02,8.231629574700108920e-01,1.242320508653211021e+10,3.939372490655793513e+02
2.800586680000000106e-01,7.388988450000000512e+02,8.057784569247546935e-01,1.200398254033027458e+10,3.806437893306149931e+02
3.203775710000000276e-01,7.686239369999999553e+02,8.381940425299890807e-01,1.373214689644036865e+10,4.354435215766225724e+02
3.455340639999999741e-01,7.845464599999999109e+02,8.555577535441656334e-01,1.481041419273394394e+10,4.696351532449880324e+02
3.788013869999999894e-01,7.983337780000000521e+02,8.705929967284624649e-01,1.623633100976146889e+10,5.148506788990825953e+02
4.153080809999999956e-01,8.131848860000000059e+02,8.867883162486368542e-01,1.780109499478899002e+10,5.644690193679919048e+02
4.235449600000000259e-01,8.230000000000000000e+02,8.974918211559432812e-01,1.815414727633027649e+10,5.756642337750594152e+02
4.201609849999999868e-01,8.174133529999999155e+02,8.913995125408941123e-01,1.800910203596329880e+10,5.710648793747875516e+02
